Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Precipitation ("")","Total Snow Depth ("")","24 Hour Snow ("")"
2016-10-21 13:00,13.29,46.23,90.7,0.0,3.669,30.74
2016-10-21 12:00,13.29,45.99,86.0,0.0,4.401,30.47
2016-10-21 11:00,13.29,46.35,86.1,0.0,5.73,30.61
2016-10-21 10:00,13.29,44.54,96.0,0.0,5.493,30.61
2016-10-21 09:00,13.29,42.23,97.9,0.0,4.618,30.47
2016-10-21 08:00,13.28,41.15,98.6,0.0,4.459,30.34
2016-10-21 07:00,13.29,40.3,98.3,0.0,6.986,30.47
2016-10-21 06:00,13.29,40.3,98.1,0.0,6.986,30.47
2016-10-21 05:00,13.29,40.3,97.9,0.0,6.986,30.47
2016-10-21 04:00,13.29,40.54,98.2,0.0,6.986,30.47
2016-10-21 03:00,13.29,40.66,98.1,0.0,7.119,30.47
2016-10-21 02:00,13.29,40.18,98.3,0.0,7.119,30.61
2016-10-21 01:00,13.29,40.05,98.1,0.0,7.119,30.47
2016-10-21 00:00,13.28,41.14,97.7,0.0,6.756,30.61
2016-10-20 23:00,13.29,42.11,97.9,0.0,6.89,30.61
2016-10-20 22:00,13.29,42.35,98.3,0.0,7.023,30.61
2016-10-20 21:00,13.29,42.35,97.8,0.0,7.09,30.47
2016-10-20 20:00,13.29,42.47,98.0,0.01,7.023,30.47
2016-10-20 19:00,13.29,42.96,97.7,0.01,4.035,30.47
2016-10-20 18:00,13.29,43.56,97.7,0.0,4.232,30.61
2016-10-20 17:00,13.28,43.8,97.8,0.0,4.39,30.54
2016-10-20 16:00,13.29,44.41,96.8,0.0,4.334,30.74
2016-10-20 15:00,13.29,45.5,96.2,0.0,4.334,30.87
2016-10-20 14:00,13.29,46.11,97.6,0.0,4.328,30.74
2016-10-20 13:00,13.28,45.99,98.6,0.01,4.068,30.74
2016-10-20 12:00,13.29,45.87,99.1,0.16,3.988,30.74
2016-10-20 11:00,13.29,44.66,99.3,0.11,2.834,30.47
2016-10-20 10:00,13.29,42.72,99.5,0.38,3.299,30.47
2016-10-20 09:00,13.29,41.87,99.2,0.38,4.426,30.47
2016-10-20 08:00,13.29,41.74,99.2,0.24,3.896,30.61
2016-10-20 07:00,13.29,41.38,99.4,0.24,4.618,30.47
2016-10-20 06:00,13.29,41.5,99.0,0.46,7.222,30.61
2016-10-20 05:00,13.29,41.62,99.3,0.21,4.23,30.61
2016-10-20 04:00,13.29,41.74,99.4,0.4,4.097,30.47
2016-10-20 03:00,13.29,41.62,99.0,0.2,2.294,30.61
2016-10-20 02:00,13.29,41.74,99.1,0.23,4.496,30.61
2016-10-20 01:00,13.29,41.74,98.8,0.08,4.562,30.61
2016-10-20 00:00,13.29,41.87,99.0,0.17,5.626,30.54
2016-10-19 23:00,13.29,41.87,98.9,0.02,4.163,30.61
2016-10-19 22:00,13.29,42.11,98.7,0.08,3.432,30.61
2016-10-19 21:00,13.3,41.74,97.6,0.07,5.224,30.61
2016-10-19 20:00,13.29,41.87,97.2,0.02,5.028,30.74
2016-10-19 19:00,13.29,41.99,97.4,0.04,3.964,30.74
2016-10-19 18:00,13.29,41.99,97.4,0.0,4.563,30.61
2016-10-19 17:00,13.29,42.72,96.8,0.0,4.43,30.74
2016-10-19 16:00,13.29,43.56,95.8,0.0,4.25,30.74
2016-10-19 15:00,13.29,44.41,95.7,0.0,3.602,30.87
2016-10-19 14:00,13.29,44.65,93.8,0.0,3.264,30.74
2016-10-19 13:00,13.29,44.18,95.8,0.0,2.039,30.61
2016-10-19 12:00,13.29,41.99,92.6,0.0,6.491,30.74
2016-10-19 11:00,13.29,40.18,98.0,0.0,4.459,30.74
2016-10-19 10:00,13.29,38.47,98.5,0.0,5.254,30.74
2016-10-19 09:00,13.29,38.36,98.4,0.0,5.086,30.74
2016-10-19 08:00,13.29,36.17,99.6,0.0,7.215,30.81
2016-10-19 07:00,13.29,35.08,98.7,0.0,7.221,30.87
2016-10-19 06:00,13.29,35.93,98.3,0.0,7.355,30.61
2016-10-19 05:00,13.29,38.47,97.7,0.01,7.116,30.74
2016-10-19 04:00,13.29,38.96,98.3,0.01,5.851,30.61
2016-10-19 03:00,13.29,38.96,98.3,0.0,6.055,30.74
2016-10-19 02:00,13.29,38.84,98.0,0.01,7.252,30.74
2016-10-19 01:00,13.29,39.08,98.1,0.0,3.66,30.74
2016-10-19 00:00,13.29,38.96,98.5,0.05,4.326,30.74
2016-10-18 23:00,13.29,38.96,97.7,0.08,3.661,30.47
2016-10-18 22:00,13.27,40.66,98.7,0.13,4.267,30.61
2016-10-18 21:00,13.29,40.54,98.1,0.03,4.065,30.61
2016-10-18 20:00,13.29,40.66,98.2,0.04,5.922,30.74
2016-10-18 19:00,13.29,40.91,98.1,0.01,3.662,30.67
2016-10-18 18:00,13.29,40.9,97.7,0.08,3.469,30.61
2016-10-18 17:00,13.29,41.15,98.1,0.02,3.468,30.61
2016-10-18 16:00,13.29,41.26,97.4,0.04,3.088,30.74
2016-10-18 15:00,13.29,41.14,96.8,0.0,2.701,30.74
2016-10-18 14:00,13.29,42.11,97.5,0.05,3.831,30.61
2016-10-18 13:00,13.29,41.99,97.0,0.0,2.701,30.61
2016-10-18 12:00,13.29,41.75,95.8,0.04,3.745,30.61
2016-10-18 11:00,13.29,39.93,98.3,0.01,6.919,30.61
2016-10-18 10:00,13.29,38.96,97.7,0.06,4.371,30.61
2016-10-18 09:00,13.29,37.76,97.7,0.06,5.619,30.74
2016-10-18 08:00,13.29,37.27,98.0,0.03,5.955,30.61
2016-10-18 07:00,13.29,37.63,98.8,0.04,6.821,30.74
2016-10-18 06:00,13.29,37.38,98.4,0.06,6.454,30.61
2016-10-18 05:00,13.29,38.47,98.3,0.05,6.321,30.61
2016-10-18 04:00,13.29,39.57,98.5,0.03,6.92,30.74
2016-10-18 03:00,13.29,40.54,98.5,0.04,3.666,30.47
2016-10-18 02:00,13.29,41.15,98.2,0.02,3.944,30.54
2016-10-18 01:00,13.29,41.27,98.5,0.02,6.137,30.61
2016-10-18 00:00,13.29,40.91,98.1,0.02,3.86,30.47
2016-10-17 23:00,13.29,40.66,98.2,0.0,4.326,30.74
2016-10-17 22:00,13.29,40.78,97.9,0.0,2.863,30.74
2016-10-17 21:00,13.29,40.91,97.7,0.0,2.998,30.81
2016-10-17 20:00,13.3,41.14,98.4,0.05,3.084,30.74
2016-10-17 19:00,13.29,41.26,98.1,0.0,2.68,30.61
2016-10-17 18:00,13.29,41.62,98.1,0.01,4.425,30.61
2016-10-17 17:00,13.29,41.74,98.1,0.01,2.302,30.74
2016-10-17 16:00,13.29,41.99,97.7,0.03,3.299,30.74
2016-10-17 15:00,13.29,42.23,97.9,0.1,2.568,30.87
2016-10-17 14:00,13.29,42.47,98.7,0.18,3.432,30.74
2016-10-17 13:00,13.29,42.96,97.6,0.12,3.299,30.81
2016-10-17 12:00,13.28,42.84,98.1,0.12,4.031,30.74
2016-10-17 11:00,13.29,41.99,98.5,0.09,5.161,30.87
2016-10-17 10:00,13.29,41.75,98.2,0.06,4.27,30.87
2016-10-17 09:00,13.29,41.15,98.3,0.03,5.594,30.74
2016-10-17 08:00,13.3,40.91,97.8,0.01,3.66,30.87
2016-10-17 07:00,13.29,40.3,97.9,0.02,5.789,30.87
2016-10-17 06:00,13.29,39.32,98.5,0.01,6.787,30.74
2016-10-17 05:00,13.29,39.2,98.0,0.05,3.727,30.74
2016-10-17 04:00,13.29,40.05,98.1,0.08,6.787,30.74
2016-10-17 03:00,13.29,39.93,98.1,0.06,5.722,30.74
2016-10-17 02:00,13.29,40.54,98.5,0.05,5.922,30.61
2016-10-17 01:00,13.29,40.18,98.6,0.01,5.323,30.74
2016-10-17 00:00,13.29,40.42,97.9,0.02,6.188,30.87
2016-10-16 23:00,13.29,39.93,97.6,0.01,3.262,30.74
2016-10-16 22:00,13.29,40.53,97.4,0.12,3.091,30.74
2016-10-16 21:00,13.29,41.38,97.7,0.1,3.432,30.81
2016-10-16 20:00,13.29,42.96,98.0,0.02,2.767,30.61
2016-10-16 19:00,13.29,43.32,97.7,0.03,3.034,30.74
2016-10-16 18:00,13.29,43.8,97.4,0.02,7.113,30.87
2016-10-16 17:00,13.29,44.53,96.8,0.0,4.999,30.87
2016-10-16 16:00,13.29,45.62,96.8,0.0,4.932,30.87
2016-10-16 15:00,13.29,45.38,97.2,0.0,5.132,30.87
2016-10-16 14:00,13.29,45.14,98.0,0.0,2.938,30.74
2016-10-16 13:00,13.29,43.92,97.0,0.0,3.066,30.87
2016-10-16 12:00,13.29,43.69,97.7,0.01,5.227,30.87
2016-10-16 11:00,13.29,41.87,97.3,0.0,4.562,30.87
2016-10-16 10:00,13.29,41.15,97.9,0.06,5.722,30.74
2016-10-16 09:00,13.29,40.3,98.6,0.08,2.73,30.74
2016-10-16 08:00,13.29,40.18,97.6,0.02,3.661,30.87
2016-10-16 07:00,13.29,40.42,98.1,0.0,5.656,31.01
2016-10-16 06:00,13.29,40.66,98.4,0.02,3.661,30.87
2016-10-16 05:00,13.29,40.66,97.8,0.0,3.129,31.14
2016-10-16 04:00,13.3,40.54,98.3,0.04,4.259,31.01
2016-10-16 03:00,13.29,40.54,97.7,0.02,3.661,31.01
2016-10-16 02:00,13.29,40.54,97.6,0.0,3.463,31.01
2016-10-16 01:00,13.29,40.78,96.9,0.01,2.742,31.14
2016-10-16 00:00,13.29,41.27,98.1,0.09,5.791,31.27
2016-10-15 23:00,13.29,41.99,93.4,0.01,4.148,31.14
2016-10-15 22:00,13.29,41.5,97.5,0.07,2.767,31.14
2016-10-15 21:00,13.29,42.11,97.9,0.11,6.824,31.27
2016-10-15 20:00,13.29,42.47,97.4,0.12,3.299,31.01
2016-10-15 19:00,13.29,43.93,97.2,0.08,2.581,31.27
2016-10-15 18:00,13.29,44.17,98.5,0.03,2.797,31.27
2016-10-15 17:00,13.29,44.29,97.4,0.0,2.391,31.54
2016-10-15 16:00,13.29,44.29,96.6,0.0,4.255,31.27
2016-10-15 15:00,13.29,44.3,94.7,0.0,4.111,31.41
2016-10-15 14:00,13.29,43.69,94.1,0.0,4.097,31.14
2016-10-15 13:00,13.29,42.47,96.7,0.07,3.033,31.14
2016-10-15 12:00,13.29,43.81,90.2,0.01,0.44,31.14
2016-10-15 11:00,13.29,42.0,96.4,0.0,4.658,31.14
2016-10-15 10:00,13.3,40.42,98.7,0.01,3.794,31.14
2016-10-15 09:00,13.3,39.57,99.4,0.03,3.461,31.14
2016-10-15 08:00,13.29,38.96,99.1,0.01,3.66,31.14
2016-10-15 07:00,13.29,38.84,99.2,0.01,3.66,31.14
2016-10-15 06:00,13.28,38.72,99.1,0.01,3.86,31.27
2016-10-15 05:00,13.29,38.59,98.7,0.01,3.528,31.27
2016-10-15 04:00,13.29,38.96,98.5,0.01,2.663,31.14
2016-10-15 03:00,13.29,39.93,98.5,0.12,3.062,31.01
2016-10-15 02:00,13.29,40.05,99.1,0.06,2.73,31.27
2016-10-15 01:00,13.29,40.18,98.2,0.12,2.796,31.01
2016-10-15 00:00,13.29,39.93,98.9,0.06,3.062,31.27
2016-10-14 23:00,13.29,40.42,98.1,0.04,4.465,31.14
2016-10-14 22:00,13.29,40.78,98.4,0.09,2.085,31.07
2016-10-14 21:00,13.29,41.38,98.3,0.06,1.29,31.14
2016-10-14 20:00,13.29,41.38,97.7,0.01,3.695,31.14
2016-10-14 19:00,13.29,41.5,96.9,0.03,5.423,31.07
2016-10-14 18:00,13.29,41.74,94.3,0.0,7.023,31.01
2016-10-14 17:00,13.29,43.08,87.4,0.01,4.628,31.01
2016-10-14 16:00,13.29,42.12,96.0,0.05,3.276,31.01
2016-10-14 15:00,13.3,41.27,96.0,0.18,3.13,30.87
2016-10-14 14:00,13.3,40.66,98.1,0.22,3.528,31.01
2016-10-14 13:00,13.3,40.42,97.2,0.23,6.589,31.01
2016-10-14 12:00,13.3,41.27,97.8,0.07,5.999,31.01
2016-10-14 11:00,13.3,41.03,99.0,0.02,4.999,30.87
2016-10-14 10:00,13.3,41.02,98.3,0.05,5.797,30.87
2016-10-14 09:00,13.3,41.03,98.2,0.01,5.331,30.87
2016-10-14 08:00,13.3,40.9,98.4,0.03,2.869,31.01
2016-10-14 07:00,13.29,40.54,98.1,0.05,5.19,31.01
2016-10-14 06:00,13.3,40.9,97.3,0.01,5.684,31.01
2016-10-14 05:00,13.3,41.74,98.5,0.0,3.893,31.01
2016-10-14 04:00,13.29,41.99,97.6,0.0,3.098,31.14
2016-10-14 03:00,13.29,41.62,97.8,0.0,2.898,31.07
2016-10-14 02:00,13.29,42.23,95.1,0.03,2.302,31.01
2016-10-14 01:00,13.29,42.47,95.8,0.22,5.361,31.01
2016-10-14 00:00,13.29,42.47,98.7,0.16,5.626,31.14
2016-10-13 23:00,13.29,43.2,98.8,0.17,5.626,31.01
2016-10-13 22:00,13.29,42.47,99.3,0.22,6.025,31.14
2016-10-13 21:00,13.3,41.87,99.3,0.07,6.473,31.01
2016-10-13 20:00,13.3,41.51,99.2,0.21,6.528,31.01
2016-10-13 19:00,13.29,40.42,99.0,0.15,5.656,31.14
2016-10-13 18:00,13.29,40.05,98.4,0.1,6.52,31.01
2016-10-13 17:00,13.29,40.05,98.2,0.06,6.121,31.01
2016-10-13 16:00,13.29,39.81,98.7,0.08,6.188,31.01
2016-10-13 15:00,13.29,39.57,98.9,0.06,6.786,31.07
2016-10-13 14:00,13.29,39.69,98.3,0.07,7.119,31.14
2016-10-13 13:00,13.29,39.45,98.7,0.08,7.119,31.01
2016-10-13 12:00,13.3,39.2,98.6,0.08,6.986,31.01
2016-10-13 11:00,13.29,38.72,98.9,0.14,6.983,31.01
2016-10-13 10:00,13.29,38.35,99.3,0.17,7.243,31.14
2016-10-13 09:00,13.29,38.23,99.5,0.19,7.032,31.01
2016-10-13 08:00,13.3,38.36,99.0,0.12,6.287,31.27
2016-10-13 07:00,13.3,38.0,98.6,0.15,6.629,31.01
2016-10-13 06:00,13.29,37.87,98.8,0.18,7.283,31.01
2016-10-13 05:00,13.3,37.75,98.2,0.14,6.228,31.14
2016-10-13 04:00,13.29,38.11,97.9,0.19,3.775,31.01
2016-10-13 03:00,13.29,38.36,96.7,0.11,5.434,30.87
2016-10-13 02:00,13.29,38.59,96.1,0.05,3.527,31.01
2016-10-13 01:00,13.29,38.96,94.1,0.02,5.922,31.14
2016-10-13 00:00,13.29,39.69,90.4,0.01,3.062,31.01
2016-10-12 23:00,13.29,40.05,86.3,0.0,5.922,31.14
2016-10-12 22:00,13.29,40.3,87.1,0.0,5.722,31.01
2016-10-12 21:00,13.29,40.9,82.7,0.0,6.063,31.14
2016-10-12 20:00,13.29,40.66,82.3,0.0,5.789,31.14
2016-10-12 19:00,13.29,41.03,81.6,0.0,6.321,31.14
2016-10-12 18:00,13.29,40.54,85.0,0.0,6.457,31.01
2016-10-12 17:00,13.29,41.38,82.9,0.0,6.084,31.14
2016-10-12 16:00,13.29,41.5,82.2,0.0,7.023,31.01
2016-10-12 15:00,13.29,42.58,76.35,0.0,5.331,31.14
2016-10-12 14:00,13.28,44.27,68.1,0.0,6.765,31.14
2016-10-12 13:00,13.29,47.67,55.67,0.0,5.642,31.27
2016-10-12 12:00,13.29,46.22,57.02,0.0,6.964,32.34
2016-10-12 11:00,13.29,45.39,60.69,0.0,7.153,33.73
2016-10-12 10:00,13.3,38.73,74.9,0.0,7.013,30.87
2016-10-12 09:00,13.3,36.19,78.5,0.0,6.247,30.87
2016-10-12 08:00,13.3,29.99,96.2,0.0,4.945,31.0
2016-10-12 07:00,13.29,28.42,95.9,0.0,6.382,30.87
2016-10-12 06:00,13.3,28.53,95.1,0.0,7.198,30.87
2016-10-12 05:00,13.3,28.77,95.4,0.0,6.808,30.87
2016-10-12 04:00,13.3,29.02,95.6,0.0,6.808,31.0
2016-10-12 03:00,13.3,29.62,96.4,0.0,5.956,30.74
2016-10-12 02:00,13.3,29.61,96.6,0.0,7.31,30.74
2016-10-12 01:00,13.3,30.1,95.4,0.0,7.444,30.87
2016-10-12 00:00,13.3,30.34,95.2,0.0,7.71,30.74
2016-10-11 23:00,13.3,30.95,95.0,0.0,7.577,30.87
2016-10-11 22:00,13.3,31.81,93.9,0.0,7.245,30.74
2016-10-11 21:00,13.3,32.66,92.8,0.0,5.648,30.61
2016-10-11 20:00,13.3,33.26,91.8,0.0,5.653,30.87
2016-10-11 19:00,13.29,34.59,89.6,0.0,5.486,31.14
2016-10-11 18:00,13.29,35.93,87.7,0.0,4.168,31.01
2016-10-11 17:00,13.29,38.35,83.5,0.0,5.323,31.01
2016-10-11 16:00,13.29,40.04,77.99,0.0,4.363,30.87
2016-10-11 15:00,13.29,43.31,68.24,0.0,4.999,30.87
2016-10-11 14:00,13.28,47.07,46.75,0.0,4.504,30.87
2016-10-11 13:00,13.28,47.67,46.61,0.0,3.64,31.14
2016-10-11 12:00,13.29,45.97,48.64,0.0,4.97,31.14
2016-10-11 11:00,13.29,44.89,50.27,0.0,5.597,31.14
2016-10-11 10:00,13.29,42.38,61.31,0.0,5.622,31.14
2016-10-11 09:00,13.3,38.25,78.97,0.0,6.731,31.01
2016-10-11 08:00,13.3,32.29,98.8,0.0,5.848,30.94
2016-10-11 07:00,13.3,31.08,98.1,0.0,5.714,31.0
2016-10-11 06:00,13.3,31.32,98.0,0.0,5.515,30.87
2016-10-11 05:00,13.29,31.44,97.8,0.0,4.517,30.87
2016-10-11 04:00,13.3,32.29,98.3,0.0,4.317,31.0
2016-10-11 03:00,13.3,32.89,98.0,0.0,7.281,30.87
2016-10-11 02:00,13.29,35.07,98.2,0.0,6.959,31.14
2016-10-11 01:00,13.28,36.29,97.9,0.0,7.159,31.27
2016-10-11 00:00,13.29,36.41,97.7,0.0,7.216,31.27
2016-10-10 23:00,13.29,35.32,97.9,0.0,7.349,31.01
2016-10-10 22:00,13.29,35.57,96.9,0.0,7.016,31.07
2016-10-10 21:00,13.29,37.62,95.4,0.0,7.119,30.74
2016-10-10 20:00,13.29,39.69,96.8,0.0,6.986,30.74
2016-10-10 19:00,13.29,40.17,95.6,0.0,6.804,30.87
2016-10-10 18:00,13.29,40.65,95.1,0.0,7.023,30.61
2016-10-10 17:00,13.29,41.73,93.3,0.0,6.718,30.81
2016-10-10 16:00,13.29,43.43,91.9,0.0,5.987,30.87
2016-10-10 15:00,13.29,43.43,91.0,0.0,5.996,30.87
2016-10-10 14:00,13.29,42.22,90.7,0.0,6.394,30.74
2016-10-10 13:00,13.29,43.43,77.03,0.0,5.73,30.87
2016-10-10 12:00,13.29,43.55,92.8,0.0,5.063,30.87
2016-10-10 11:00,13.29,44.42,89.0,0.0,2.834,30.87
2016-10-10 10:00,13.3,40.78,92.0,0.0,6.403,31.01
2016-10-10 09:00,13.29,39.2,97.8,0.0,6.986,30.87
2016-10-10 08:00,13.29,38.6,98.6,0.0,5.257,30.87
2016-10-10 07:00,13.3,37.99,98.3,0.0,5.456,30.87
2016-10-10 06:00,13.29,38.59,98.1,0.01,6.055,30.74
2016-10-10 05:00,13.29,38.72,98.5,0.01,5.39,30.87
2016-10-10 04:00,13.29,38.72,98.3,0.01,6.72,30.74
2016-10-10 03:00,13.29,38.96,98.3,0.03,6.787,30.87
2016-10-10 02:00,13.29,39.32,98.4,0.02,5.456,30.87
2016-10-10 01:00,13.29,39.45,98.1,0.01,7.252,30.87
2016-10-10 00:00,13.29,39.69,97.8,0.02,6.72,30.87
2016-10-09 23:00,13.29,39.57,98.4,0.0,6.188,30.87
2016-10-09 22:00,13.29,39.2,97.3,0.02,6.521,31.14
2016-10-09 21:00,13.29,39.2,97.8,0.07,6.72,30.87
2016-10-09 20:00,13.29,39.08,97.5,0.05,6.055,31.01
2016-10-09 19:00,13.29,39.44,95.9,0.08,6.594,30.74
2016-10-09 18:00,13.29,40.03,92.5,0.09,6.641,30.47
2016-10-09 17:00,13.29,44.16,93.4,0.0,6.522,30.47
2016-10-09 16:00,13.29,45.01,93.9,0.0,5.863,30.61
2016-10-09 15:00,13.29,47.81,89.3,0.0,5.065,30.34
2016-10-09 14:00,13.29,47.44,89.8,0.0,4.932,30.61
2016-10-09 13:00,13.29,47.2,90.5,0.0,4.933,30.47
2016-10-09 12:00,13.29,47.32,89.2,0.0,4.677,30.47
2016-10-09 11:00,13.29,46.71,92.8,0.0,3.344,30.47
2016-10-09 10:00,13.29,46.35,95.5,0.0,5.13,30.47
2016-10-09 09:00,13.29,44.65,96.6,0.0,5.331,30.47
2016-10-09 08:00,13.29,43.32,97.7,0.0,6.237,30.47
2016-10-09 07:00,13.29,43.08,98.2,0.0,3.779,30.47
2016-10-09 06:00,13.29,43.19,98.0,0.0,6.728,30.47
2016-10-09 05:00,13.29,44.53,98.6,0.01,6.394,30.34
2016-10-09 04:00,13.29,44.77,98.8,0.0,4.068,30.21
2016-10-09 03:00,13.29,45.26,98.6,0.06,6.794,30.47
2016-10-09 02:00,13.28,47.31,98.4,0.15,3.64,30.48
2016-10-09 01:00,13.28,51.57,98.8,0.12,2.244,30.48
2016-10-09 00:00,13.27,51.44,99.2,0.07,3.507,30.61
2016-10-08 23:00,13.28,51.08,98.8,0.13,5.568,30.34
2016-10-08 22:00,13.28,51.32,98.4,0.12,4.039,30.34
2016-10-08 21:00,13.28,51.2,98.3,0.11,5.568,30.48
2016-10-08 20:00,13.29,51.44,98.2,0.08,3.175,30.48
2016-10-08 19:00,13.28,51.57,98.0,0.07,5.568,30.48
2016-10-08 18:00,13.28,51.81,97.3,0.14,5.169,30.48
2016-10-08 17:00,13.28,51.69,98.5,0.1,5.568,30.74
2016-10-08 16:00,13.28,51.93,98.8,0.21,5.967,30.34
2016-10-08 15:00,13.29,51.32,98.0,0.13,5.234,30.61
2016-10-08 14:00,13.29,50.0,99.0,0.1,4.002,30.47
2016-10-08 13:00,13.29,47.32,97.9,0.0,4.002,30.61
2016-10-08 12:00,13.29,46.23,98.3,0.0,4.135,30.61
2016-10-08 11:00,13.29,44.28,98.8,0.0,7.055,30.61
2016-10-08 10:00,13.29,43.56,98.2,0.01,6.977,30.61
2016-10-08 09:00,13.29,42.72,98.7,0.0,7.023,30.61
2016-10-08 08:00,13.29,42.35,98.7,0.0,7.023,30.74
2016-10-08 07:00,13.29,41.99,98.5,0.01,7.223,30.61
2016-10-08 06:00,13.29,41.99,98.7,0.04,4.23,30.87
2016-10-08 05:00,13.29,41.87,98.7,0.09,3.432,30.74
2016-10-08 04:00,13.29,41.87,98.9,0.16,7.09,30.47
2016-10-08 03:00,13.29,42.11,98.2,0.1,6.292,30.61
2016-10-08 02:00,13.29,42.23,98.4,0.1,6.828,30.61
2016-10-08 01:00,13.29,42.72,98.4,0.02,5.627,30.47
2016-10-08 00:00,13.29,42.96,97.6,0.01,5.899,30.74
2016-10-07 23:00,13.29,42.96,97.6,0.01,5.3,30.74
2016-10-07 22:00,13.29,42.96,97.0,0.02,4.235,30.74
2016-10-07 21:00,13.29,42.96,96.6,0.01,4.962,30.61
2016-10-07 20:00,13.29,43.08,96.8,0.0,6.092,30.61
2016-10-07 19:00,13.29,42.96,97.0,0.0,6.235,30.74
2016-10-07 18:00,13.29,43.43,96.8,0.0,6.057,30.47
2016-10-07 17:00,13.29,44.04,96.3,0.0,5.726,30.47
2016-10-07 16:00,13.29,44.89,93.7,0.0,5.597,30.74
2016-10-07 15:00,13.29,45.38,92.7,0.0,4.732,30.47
2016-10-07 14:00,13.29,44.89,94.2,0.0,3.935,30.47
2016-10-07 13:00,13.29,44.89,94.3,0.0,3.669,30.74
2016-10-07 12:00,13.29,45.01,96.1,0.01,6.595,30.61
2016-10-07 11:00,13.29,44.41,97.2,0.01,4.268,30.47
2016-10-07 10:00,13.29,44.16,97.2,0.02,3.598,30.61
2016-10-07 09:00,13.29,43.8,96.7,0.01,4.068,30.74
2016-10-07 08:00,13.29,43.92,97.6,0.03,3.727,30.74
2016-10-07 07:00,13.29,43.92,97.8,0.02,3.071,30.74
2016-10-07 06:00,13.29,44.53,95.7,0.02,3.866,30.87
2016-10-07 05:00,13.29,44.04,99.2,0.09,4.923,30.61
2016-10-07 04:00,13.29,43.2,98.5,0.12,4.046,30.47
2016-10-07 03:00,13.29,43.2,99.0,0.17,5.498,30.61
2016-10-07 02:00,13.29,43.19,99.0,0.31,4.647,30.87
2016-10-07 01:00,13.29,43.07,98.9,0.3,7.046,30.61
2016-10-07 00:00,13.29,43.43,98.4,0.18,7.125,30.61
2016-10-06 23:00,13.29,44.16,97.4,0.08,5.531,30.47
2016-10-06 22:00,13.29,44.77,97.6,0.08,3.736,30.74
2016-10-06 21:00,13.29,45.14,97.5,0.01,5.331,30.61
2016-10-06 20:00,13.29,45.38,96.4,0.0,3.465,30.74
2016-10-06 19:00,13.29,45.74,95.8,0.0,3.536,30.47
2016-10-06 18:00,13.29,45.5,96.8,0.0,4.199,30.61
2016-10-06 17:00,13.29,46.47,96.1,0.0,2.805,30.61
2016-10-06 16:00,13.29,47.69,93.9,0.0,2.605,30.74
2016-10-06 15:00,13.29,46.96,93.6,0.01,2.805,30.61
2016-10-06 14:00,13.29,46.96,92.6,0.01,4.8,30.61
2016-10-06 13:00,13.29,48.18,91.7,0.0,6.861,30.74
2016-10-06 12:00,13.29,46.59,95.7,0.03,5.065,30.61
2016-10-06 11:00,13.29,46.72,95.3,0.01,3.869,30.87
2016-10-06 10:00,13.29,46.47,95.9,0.0,4.201,30.61
2016-10-06 09:00,13.29,45.26,96.9,0.0,4.931,30.74
2016-10-06 08:00,13.28,44.16,97.9,0.03,4.064,30.47
2016-10-06 07:00,13.29,43.8,98.0,0.05,6.792,30.61
2016-10-06 06:00,13.29,44.05,97.7,0.07,6.508,30.61
2016-10-06 05:00,13.29,43.93,98.1,0.0,5.84,30.74
2016-10-06 04:00,13.29,43.57,97.6,0.01,5.833,30.74
2016-10-06 03:00,13.29,43.08,97.6,0.01,5.826,30.47
2016-10-06 02:00,13.29,43.44,97.0,0.0,5.827,30.61
2016-10-06 01:00,13.29,43.44,96.7,0.0,5.708,30.61
2016-10-06 00:00,13.29,43.68,97.2,0.0,5.641,30.61
2016-10-05 23:00,13.29,44.29,96.4,0.0,5.584,30.61
2016-10-05 22:00,13.29,45.01,97.2,0.0,5.597,30.61
2016-10-05 21:00,13.29,45.26,97.2,0.05,5.524,30.47
2016-10-05 20:00,13.29,45.38,96.1,0.0,4.999,30.34
2016-10-05 19:00,13.29,45.5,95.4,0.01,5.125,30.54
2016-10-05 18:00,13.29,46.23,94.8,0.0,5.463,30.61
2016-10-05 17:00,13.29,46.96,92.8,0.02,4.6,30.61
2016-10-05 16:00,13.28,49.13,89.0,0.03,4.571,30.48
2016-10-05 15:00,13.29,50.96,75.33,0.0,2.975,30.48
2016-10-05 14:00,13.29,50.47,78.5,0.0,3.374,30.61
2016-10-05 13:00,13.29,49.38,82.9,0.0,4.97,30.61
2016-10-05 12:00,13.28,47.07,88.0,0.0,6.632,30.34
2016-10-05 11:00,13.29,46.35,85.8,0.0,5.597,30.47
2016-10-05 10:00,13.29,43.32,94.3,0.0,5.302,30.21
2016-10-05 09:00,13.29,41.87,96.6,0.0,6.092,30.34
2016-10-05 08:00,13.3,41.26,97.7,0.0,6.083,30.21
2016-10-05 07:00,13.3,41.14,97.5,0.0,5.685,30.07
2016-10-05 06:00,13.29,40.77,97.3,0.0,5.823,30.34
2016-10-05 05:00,13.29,41.02,97.9,0.0,5.425,30.21
2016-10-05 04:00,13.29,41.26,97.4,0.0,5.427,30.21
2016-10-05 03:00,13.29,41.38,98.3,0.0,5.009,30.07
2016-10-05 02:00,13.3,41.14,97.7,0.01,5.155,30.34
2016-10-05 01:00,13.29,42.23,97.6,0.0,5.493,30.21
