Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Precipitation ("")","Total Snow Depth ("")","24 Hour Snow ("")"
2018-11-16 05:00,13,40.45,96.8,0.01,0.283,-0.036
2018-11-16 04:00,13,40.88,96.7,0.05,0.957,-0.036
2018-11-16 03:00,13,40.57,96.8,0.06,1.361,-0.036
2018-11-16 02:00,13,40.51,96.8,0.06,1.631,-0.036
2018-11-16 01:00,13,40.14,96.7,0.06,0.957,-0.036
2018-11-16 00:00,13,40.14,96.5,0.02,0.283,-0.036
2018-11-15 23:00,13,40.26,96.2,0.01,1.092,-0.036
2018-11-15 22:00,13,39.58,95.6,0.01,1.361,-0.036
2018-11-15 21:00,13,39.95,95.1,0.01,0.957,-0.036
2018-11-15 20:00,13,39.95,94,0,0.889,-0.036
2018-11-15 19:00,13,40.57,94.2,0,1.361,-0.036
2018-11-15 18:00,13.01,41.25,93.3,0,1.096,-0.035
2018-11-15 17:00,13.07,41.86,92.9,0,0.959,-0.035
2018-11-15 16:00,13.24,42.66,91.1,0,0.853,0.105
2018-11-15 15:00,13.49,44.38,87.9,0,0.858,-0.028
2018-11-15 14:00,13.73,44.93,84.6,0,0.791,-0.028
2018-11-15 13:00,13.93,45.61,79.04,0,0.454,-0.028
2018-11-15 12:00,13.62,45.3,88.8,0,0.454,-0.096
2018-11-15 11:00,13.37,44.32,90,0,-0.288,-0.231
2018-11-15 10:00,13.09,41.67,94.8,0,0.992,0.106
2018-11-15 09:00,13.01,38.47,96.1,0,1.227,-0.036
2018-11-15 08:00,13,36.38,96.8,0,1.361,-0.036
2018-11-15 07:00,13,37.18,96.7,0,1.361,-0.036
2018-11-15 06:00,13,37.24,96.7,0,1.361,0.099
2018-11-15 05:00,13,36.87,96.6,0,1.496,-0.036
2018-11-15 04:00,13,37.12,96.7,0,1.496,-0.036
2018-11-15 03:00,13,37.73,96.7,0,1.361,-0.036
2018-11-15 02:00,13,38.66,96.9,0,1.361,-0.036
2018-11-15 01:00,13,39.34,96.7,0.01,1.361,0.099
2018-11-15 00:00,13,39.52,96.7,0,1.361,-0.036
2018-11-14 23:00,13,39.89,96.7,0,1.024,-0.036
2018-11-14 22:00,13,40.14,96.8,0.01,0.957,0.099
2018-11-14 21:00,13,40.45,96.7,0,1.094,-0.035
2018-11-14 20:00,13,39.95,96.4,0,0.957,-0.036
2018-11-14 19:00,13,40.63,95.7,0,0.957,-0.036
2018-11-14 18:00,13,41,94.9,0.01,0.97,-0.033
2018-11-14 17:00,13,41.67,93.2,0.01,0.575,-0.031
2018-11-14 16:00,13,42.78,89.9,0,0.588,-0.028
2018-11-14 15:00,13,42.78,94.1,0,0.451,-0.029
2018-11-14 14:00,13,43.15,95.1,0,0.586,-0.029
2018-11-14 13:00,13,44.01,93,0,0.454,-0.028
2018-11-14 12:00,13.01,43.64,95.7,0.04,-0.51,-0.033
2018-11-14 11:00,13.01,42.3,97.5,0.13,-0.055,-0.036
2018-11-14 10:00,13.01,34.96,97.1,0.08,0.755,-0.036
2018-11-14 09:00,13.01,31.14,96.7,0.06,1.358,-0.037
2018-11-14 08:00,13.01,30.52,95.6,0.01,1.157,-0.036
2018-11-14 07:00,13.01,30.27,93.6,0,0.686,-0.036
2018-11-14 06:00,13.01,30.09,92.7,0,0.484,-0.036
2018-11-14 05:00,13.01,30.15,93.3,0,0.485,-0.036
2018-11-14 04:00,13.01,30.46,93.1,0,0.413,-0.037
2018-11-14 03:00,13.01,30.64,89.3,0,0.147,-0.036
2018-11-14 02:00,13.01,30.27,90.1,0,0.277,-0.037
2018-11-14 01:00,13.01,30.1,89,0,0.476,-0.038
2018-11-14 00:00,13.01,29.29,91,0,0.661,-0.041
2018-11-13 23:00,13.01,28.86,91.9,0,0.531,-0.04
2018-11-13 22:00,13.01,28.06,91.9,0,0.932,-0.041
2018-11-13 21:00,13.01,28.68,91.1,0,1.068,-0.041
2018-11-13 20:00,13.01,29.11,90.1,0,0.934,-0.041
2018-11-13 19:00,13.05,28.98,89.8,0,0.544,-0.038
2018-11-13 18:00,13.2,29.78,86.3,0,0.687,-0.036
2018-11-13 17:00,13.5,31.38,82.4,0,1.227,-0.036
2018-11-13 16:00,13.92,34.22,73.23,0,1.024,-0.036
2018-11-13 15:00,14.17,38.23,64.81,0,0.822,-0.103
2018-11-13 14:00,13.97,38.6,62,0,0.83,-0.169
2018-11-13 13:00,14.56,37.42,65.56,0,1.104,-0.101
2018-11-13 12:00,14.94,37.42,67.48,0,1.092,-0.171
2018-11-13 11:00,14.25,34.59,70.25,0,0.822,-0.171
2018-11-13 10:00,13.61,32.12,76.42,0,1.227,-0.036
2018-11-13 09:00,13.13,33.54,76.79,0,1.496,-0.171
2018-11-13 08:00,13.01,25.9,93.6,0,1.868,-0.043
2018-11-13 07:00,13.01,26.09,92.5,0,1.873,-0.042
2018-11-13 06:00,13.01,26.89,91.5,0,1.732,-0.043
2018-11-13 05:00,13.01,26.58,93.3,0,1.731,-0.043
2018-11-13 04:00,13.01,26.89,91.9,0,1.34,-0.041
2018-11-13 03:00,13.01,27.32,90.8,0,1.058,-0.043
2018-11-13 02:00,13.01,27.94,90.6,0,1.191,-0.043
2018-11-13 01:00,13.01,27.82,90.5,0,0.534,-0.04
2018-11-13 00:00,13.01,28.62,86.5,0,1.615,-0.039
2018-11-12 23:00,13.01,28.98,86.7,0,1.607,-0.041
2018-11-12 22:00,13.01,29.11,86.8,0,1.598,-0.043
2018-11-12 21:00,13.01,29.05,86.3,0,1.334,-0.042
2018-11-12 20:00,13.01,29.72,83.3,0,1.618,-0.039
2018-11-12 19:00,13.07,30.21,81.5,0,1.215,-0.038
2018-11-12 18:00,13.24,30.71,79.84,0,0.957,-0.036
2018-11-12 17:00,13.57,31.57,77.2,0,1.361,-0.036
2018-11-12 16:00,14.3,34.34,64.74,0,0.957,-0.036
2018-11-12 15:00,14.86,38.1,54.84,0,-0.189,-0.238
2018-11-12 14:00,14.36,37.36,55.21,0,0.417,-0.238
2018-11-12 13:00,14.44,37.42,58.02,0,0.822,-0.036
2018-11-12 12:00,14.29,36.56,59.7,0,0.417,-0.171
2018-11-12 11:00,14,34.65,62.85,0,0.957,-0.171
2018-11-12 10:00,13.44,32.31,72.27,0,1.227,-0.036
2018-11-12 09:00,13.22,31.69,72.07,0,0.957,-0.036
2018-11-12 08:00,13.01,27.14,84.5,0,1.267,-0.042
2018-11-12 07:00,13.01,27.14,83.2,0,1.334,-0.042
2018-11-12 06:00,13.01,27.51,81.8,0,0.926,-0.043
2018-11-12 05:00,13.01,28.06,79.75,0,1.063,-0.042
2018-11-12 04:00,13.01,28.12,79.37,0,1.062,-0.042
2018-11-12 03:00,13.01,28.86,76.94,0,1.064,-0.042
2018-11-12 02:00,13.01,29.48,77.56,0,0.661,-0.041
2018-11-12 01:00,13.01,29.66,76.83,0,0.533,-0.04
2018-11-12 00:00,13.01,30.46,75.22,0,1.212,-0.039
2018-11-11 23:00,13.01,31.63,73.34,0,1.358,-0.037
2018-11-11 22:00,13.01,31.57,73.34,0,0.679,-0.038
2018-11-11 21:00,13.01,32,74.67,0,1.361,-0.036
2018-11-11 20:00,13.01,33.36,70.15,0,1.496,-0.036
2018-11-11 19:00,13.05,33.42,72.07,0,1.429,0.099
2018-11-11 18:00,13.2,34.83,66.72,0,1.361,0.099
2018-11-11 17:00,13.48,34.65,74.53,0,1.361,0.099
2018-11-11 16:00,13.99,37.72,65.14,0,0.654,-0.164
2018-11-11 15:00,14.17,42.34,55.38,0,1.195,-0.231
2018-11-11 14:00,14.11,42.84,56.75,0,0.858,-0.231
2018-11-11 13:00,14.07,40.56,71.88,0,0.588,-0.028
2018-11-11 12:00,13.94,38.1,82.9,0,0.829,-0.102
2018-11-11 11:00,13.59,33.79,89.2,0,0.283,-0.103
2018-11-11 10:00,13.11,30.95,93.6,0,0.955,-0.036
2018-11-11 09:00,13.01,29.23,95.7,0,0.39,-0.042
2018-11-11 08:00,13.01,28.49,96.1,0,1.272,-0.041
2018-11-11 07:00,13.01,27.88,95.9,0,0.932,-0.041
2018-11-11 06:00,13.01,27.63,96.2,0,0.383,-0.043
2018-11-11 05:00,13.01,28.12,96.7,0,0.253,-0.042
2018-11-11 04:00,13.01,27.94,96.9,0,-0.147,-0.041
2018-11-11 03:00,13.01,27.44,97.1,0,-0.422,-0.042
2018-11-11 02:00,13.01,27.08,96.8,0,-0.492,-0.043
2018-11-11 01:00,13.01,27.14,97.2,0,0.255,-0.244
2018-11-11 00:00,13.01,27.2,96.9,0,-0.004,-0.04
2018-11-10 23:00,13.01,27.88,96.8,0,0.534,-0.04
2018-11-10 22:00,13.01,28.06,96.9,0,0.794,-0.042
2018-11-10 21:00,13.01,28.37,96.9,0,0.787,-0.043
2018-11-10 20:00,13.01,28.92,97,0,1.195,-0.043
2018-11-10 19:00,13.01,30.03,97.5,0,1.207,-0.04
2018-11-10 18:00,13.07,30.52,96.4,0,0.552,-0.036
2018-11-10 17:00,13.22,34.22,96.2,0,0.957,-0.036
2018-11-10 16:00,13.5,35.33,94.7,0,1.092,-0.036
2018-11-10 15:00,13.9,37.35,91.3,0,0.723,-0.163
2018-11-10 14:00,14,38.89,88.1,0,0.454,-0.298
2018-11-10 13:00,13.94,39.14,84.1,0,0.184,-0.231
2018-11-10 12:00,13.87,39.2,84.5,0,0.319,-0.298
2018-11-10 11:00,13.68,37.6,87.7,0,-0.086,-0.433
2018-11-10 10:00,13.24,34.95,90.1,0,1.33,-0.096
2018-11-10 09:00,13.08,37.11,89.5,0,1.768,0.437
2018-11-10 08:00,13.01,30.95,97.5,0,2.304,0.571
2018-11-10 07:00,13.01,30.83,97.7,0,2.305,0.571
2018-11-10 06:00,13.01,31.26,97.7,0,2.305,0.571
2018-11-10 05:00,13.01,31.2,97.8,0,2.302,0.57
2018-11-10 04:00,13,31.26,97.6,0,2.305,0.571
2018-11-10 03:00,13,31.51,97.5,0,2.44,0.571
2018-11-10 02:00,13,31.81,97.4,0,2.169,0.571
2018-11-10 01:00,13.01,31.81,97.8,0,2.234,0.57
2018-11-10 00:00,13.01,31.57,97.4,0,2.17,0.571
2018-11-09 23:00,13.01,32,97.6,0,2.17,0.638
2018-11-09 22:00,13.01,31.88,97.5,0,1.901,0.638
2018-11-09 21:00,13.01,31.88,97.6,0,2.036,0.638
2018-11-09 20:00,13.01,32,97.4,0,1.901,0.638
2018-11-09 19:00,13.01,31.88,97.6,0,1.227,0.638
2018-11-09 18:00,13.01,31.75,97.4,0,0.552,0.773
2018-11-09 17:00,13.01,32,96.9,0,0.417,0.773
2018-11-09 16:00,13.01,31.75,96.5,0,-1.201,0.773
2018-11-09 15:00,13.01,32.74,95.8,0,-2.01,0.773
2018-11-09 14:00,13.01,33.36,94.1,0,-0.257,0.773
2018-11-09 13:00,13.01,32.06,95.3,0.11,211.4,0.638
2018-11-09 12:00,13.01,31.88,94.1,0.05,0.013,-0.036
2018-11-09 11:00,13.01,34.71,87.7,0,0.283,-0.036
2018-11-09 10:00,13.01,33.36,91.8,0,0.013,-0.036
2018-11-09 09:00,13.01,31.64,94,0,0.128,-0.175
2018-11-09 08:00,13.01,29.05,95.7,0,0.181,-0.178
2018-11-09 07:00,13.01,27.57,96.1,0,0.395,-0.041
2018-11-09 06:00,13.01,27.32,96.1,0,0.251,-0.043
2018-11-09 05:00,13.01,26.33,96.7,0,0.662,-0.041
2018-11-09 04:00,13.01,26.27,97,0,0.255,-0.042
2018-11-09 03:00,13.01,25.84,97.2,0,-0.012,-0.041
2018-11-09 02:00,13.01,26.46,97.2,0,0.389,-0.177
2018-11-09 01:00,13.01,26.58,97,0,1.211,-0.039
2018-11-09 00:00,13.01,27.45,96.6,0,0.865,-0.041
2018-11-08 23:00,13.01,28.68,96.5,0,0.653,-0.043
2018-11-08 22:00,13.01,28.68,96.4,0,0.533,-0.04
2018-11-08 21:00,13.01,28.68,95.7,0,0.528,-0.041
2018-11-08 20:00,13.01,29.48,95.3,0,-0.146,-0.041
2018-11-08 19:00,13.06,30.03,95.4,0,-0.275,-0.04
2018-11-08 18:00,13.19,30.7,93.6,0,-0.266,-0.038
2018-11-08 17:00,13.45,31.51,89.2,0,-0.392,-0.036
2018-11-08 16:00,13.91,34.82,84,0,0.723,-0.028
2018-11-08 15:00,14.12,40.92,63.36,0,0.858,-0.433
2018-11-08 14:00,14.22,44.93,57.81,0,0.319,-0.096
2018-11-08 13:00,14.35,43.39,58.46,0,0.588,-0.096
2018-11-08 12:00,14.25,40.87,64.9,0,0.431,-0.033
2018-11-08 11:00,13.83,36.81,75.05,0,0.421,-0.035
2018-11-08 10:00,13.27,33.23,81.6,0,0.283,-0.036
2018-11-08 09:00,13.09,33.91,85.1,0,1.092,-0.036
2018-11-08 08:00,13.01,25.91,96.4,0,1.196,-0.043
2018-11-08 07:00,13.01,24.98,96.1,0,1.745,-0.04
2018-11-08 06:00,13.01,24.73,95.6,0,1.476,0.095
2018-11-08 05:00,13.01,24.86,95.4,0,1.735,-0.042
2018-11-08 04:00,13.01,26.09,96,0,1.676,0.162
2018-11-08 03:00,13.01,26.89,96.4,0,1.602,-0.042
2018-11-08 02:00,13.01,27.01,96.7,0,1.336,0.093
2018-11-08 01:00,13.01,27.45,96,0,1.604,-0.042
2018-11-08 00:00,13.01,28.43,96.2,0,0.263,-0.04
2018-11-07 23:00,13.01,30.34,95.4,0,0.27,-0.039
2018-11-07 22:00,13,31.88,94.5,0,0.146,-0.036
2018-11-07 21:00,13,32.06,94.8,0,0.146,-0.036
2018-11-07 20:00,13,32.8,93.3,0,0.275,0.097
2018-11-07 19:00,13,33.54,94.1,0,0.148,0.099
2018-11-07 18:00,13.05,33.85,94.4,0,0.013,-0.036
2018-11-07 17:00,13.2,35.14,92,0,0.013,0.099
2018-11-07 16:00,13.42,37.36,88.3,0,-0.392,0.099
2018-11-07 15:00,13.57,38.47,83.7,0,0.013,0.099
2018-11-07 14:00,13.69,39.14,70.97,0,0.559,-0.035
2018-11-07 13:00,14.09,38.83,73.84,0,-0.288,-0.096
2018-11-07 12:00,13.85,38.77,82.4,0,0.315,-0.231
2018-11-07 11:00,13.4,38.66,93.3,0,0.283,-0.036
2018-11-07 10:00,13.01,36.01,95.4,0,0.283,0.099
2018-11-07 09:00,13.01,35.08,96.7,0,-0.122,0.099
2018-11-07 08:00,13,33.42,97.6,0,0.417,-0.036
2018-11-07 07:00,13.01,32.74,97.8,0,0.012,0.099
2018-11-07 06:00,13.01,32.43,97.9,0,0.278,0.098
2018-11-07 05:00,13,32.19,97.9,0,1.225,0.098
2018-11-07 04:00,13.01,32.19,97.8,0,0.678,0.097
2018-11-07 03:00,13.01,31.94,97.8,0,0.474,0.097
2018-11-07 02:00,13,31.94,97.7,0,0.271,-0.038
2018-11-07 01:00,13,31.63,97.3,0,0.533,0.095
2018-11-07 00:00,13,31.88,97.5,0,0.005,0.097
2018-11-06 23:00,13,31.63,97.3,0.01,-0.128,0.098
2018-11-06 22:00,13,31.82,97.1,0.02,0.137,-0.038
2018-11-06 21:00,13,31.88,96.7,0.08,0.148,-0.036
2018-11-06 20:00,13,32.31,96.7,0.14,0.755,-0.036
2018-11-06 19:00,13,35.33,95.7,0.08,0.552,-0.036
2018-11-06 18:00,13,37.18,96.1,0,0.552,-0.036
2018-11-06 17:00,13,37.05,96,0,0.013,-0.036
2018-11-06 16:00,13,38.29,95.1,0,0.283,-0.036
2018-11-06 15:00,13,38.97,94.6,0.03,0.417,-0.036
2018-11-06 14:00,13.01,40.2,94,0,0.148,-0.036
2018-11-06 13:00,13.05,40.32,93.2,0.01,-0.122,-0.036
2018-11-06 12:00,13.01,40.14,93,0.01,-0.122,-0.036
2018-11-06 11:00,13.01,38.47,94.7,0,0.687,-0.036
2018-11-06 10:00,13.01,37.92,95.3,0.01,0.552,0.099
2018-11-06 09:00,13,37.67,96.5,0.03,0.755,-0.036
2018-11-06 08:00,13,37.12,96.7,0,0.552,0.099
2018-11-06 07:00,13,36.44,96.9,0,0.552,-0.036
2018-11-06 06:00,13.01,36.44,96.8,0.02,0.552,1.164
2018-11-06 05:00,13.01,36.62,96.7,0.01,0.755,1.164
2018-11-06 04:00,13.01,36.38,96.7,0,0.552,1.164
2018-11-06 03:00,13.01,36.99,96.7,0.03,0.755,1.164
2018-11-06 02:00,13,36.87,96.6,0.02,0.552,1.164
2018-11-06 01:00,13.01,36.93,96.4,0.03,0.552,1.164
2018-11-06 00:00,13.01,37.86,96.6,0,0.755,1.299
2018-11-05 23:00,13,38.47,96.8,0,0.552,1.299
2018-11-05 22:00,13,38.29,96.8,0.01,0.283,1.164
2018-11-05 21:00,13,38.41,96.6,0,0.552,1.164
2018-11-05 20:00,13,38.47,96.6,0.01,0.957,1.164
2018-11-05 19:00,13,36.87,96.7,0.04,0.822,1.299
2018-11-05 18:00,13.01,37.12,96.2,0.07,0.687,1.164
2018-11-05 17:00,13.01,37.79,96.3,0.13,0.552,1.164
2018-11-05 16:00,13.01,38.16,95.9,0.08,0.283,1.164
2018-11-05 15:00,13.01,40.38,95.8,0.08,0.552,1.164
2018-11-05 14:00,13,40.32,95.4,0.02,0.552,1.164
2018-11-05 13:00,13.01,41.43,95.7,0.01,0.283,0.699
2018-11-05 12:00,13.01,41.12,95.9,0.06,-0.122,0.564
2018-11-05 11:00,13.01,40.38,95.8,0.06,0.552,0.564
2018-11-05 10:00,13.01,39.34,96.2,0.1,0.687,0.564
2018-11-05 09:00,13,38.23,95.3,0.07,1.024,0.564
2018-11-05 08:00,13,38.35,94.8,0.08,1.092,0.699
2018-11-05 07:00,13.01,39.27,96.5,0.04,0.687,0.564
2018-11-05 06:00,13,39.27,96.8,0.02,0.552,0.564
2018-11-05 05:00,13,39.15,96.5,0.04,0.957,0.564
2018-11-05 04:00,13.01,39.4,96.8,0.05,0.822,0.564
2018-11-05 03:00,13.01,39.4,96.4,0.02,1.092,0.564
2018-11-05 02:00,13,39.15,96.6,0.04,0.687,0.564
2018-11-05 01:00,13,39.09,96.6,0.03,0.552,0.564
2018-11-05 00:00,13,39.46,95.9,0.02,0.687,0.564
2018-11-04 23:00,13,39.46,96.8,0.09,0.822,0.564
2018-11-04 22:00,13,39.58,96.5,0.14,0.822,0.564
2018-11-04 21:00,13,40.08,96.1,0.05,0.957,0.564
2018-11-04 20:00,13,39.4,97,0.05,0.822,0.564
2018-11-04 19:00,13,37.18,96.4,0.04,0.822,0.564
2018-11-04 18:00,13,37.42,95.7,0.14,1.024,0.564
2018-11-04 17:00,13,39.27,95.8,0.18,1.092,0.564
2018-11-04 16:00,13,39.95,94,0.07,0.283,0.564
2018-11-04 15:00,13,41.31,91.7,0,0.957,0.564
2018-11-04 14:00,13.01,41.49,93.8,0,0.283,0.564
2018-11-04 13:00,13.01,41.74,94.8,0.05,0.148,0.564
2018-11-04 12:00,13.01,42.05,94.8,0.03,-0.661,0.564
2018-11-04 11:00,13.01,41.12,94,0.04,0.283,0.564
2018-11-04 10:00,13,41.31,95.4,0.02,1.227,0.564
2018-11-04 09:00,13,42.3,96.7,0,0.889,0.564
2018-11-04 08:00,13.01,41.99,96.5,0.16,0.964,0.566
2018-11-04 07:00,13.01,44.26,97.5,0.29,1.097,0.565
2018-11-04 06:00,13,45.07,97.8,0.06,1.093,0.564
2018-11-04 05:00,13,45.01,97.5,0.26,0.83,0.566
2018-11-04 04:00,13,43.16,97.6,0.34,0.957,0.699
2018-11-04 03:00,13,42.36,96.9,0.27,1.361,0.564
2018-11-04 02:00,13.01,40.69,97.4,0.33,1.496,0.564
2018-11-04 01:00,13.01,39.4,96.7,0.2,1.631,0.564
2018-11-04 00:00,13.01,39.71,96.2,0.15,1.496,0.564
2018-11-03 23:00,13,40.63,97.2,0.18,1.631,0.564
2018-11-03 22:00,13,41,97.3,0.06,1.361,0.564
2018-11-03 21:00,13.01,41.37,97,0.13,1.631,0.564
2018-11-03 20:00,13.01,41.25,96.8,0.12,1.631,0.699
2018-11-03 19:00,13,41.37,96.8,0.1,1.361,0.564
2018-11-03 18:00,13,40.82,96.9,0.04,1.361,0.564
2018-11-03 17:00,13.01,40.14,96.1,0.05,1.361,0.564
2018-11-03 16:00,13,40.51,95.7,0.06,1.294,0.564
2018-11-03 15:00,13,41,95.5,0.06,1.092,0.564
2018-11-03 14:00,13.01,41.99,94.5,0.06,1.294,0.564
2018-11-03 13:00,13,43.28,95.4,0.04,1.092,0.564
2018-11-03 12:00,13,42.79,95,0.04,0.957,0.564
2018-11-03 11:00,13,43.1,95.5,0.05,1.092,0.564
2018-11-03 10:00,13,43.47,96.5,0.01,1.092,0.564
2018-11-03 09:00,13,42.17,97.1,0.05,1.496,0.699
2018-11-03 08:00,13,42.23,97,0.09,1.496,0.564
2018-11-03 07:00,13.01,42.17,96.9,0.07,1.631,0.564
2018-11-03 06:00,13,41.99,96.9,0.01,1.496,0.564
2018-11-03 05:00,13,42.11,97.3,0.01,1.361,0.564
2018-11-03 04:00,13,42.05,96.8,0,1.294,0.564
2018-11-03 03:00,13,41.8,96.8,0.01,1.294,0.564
2018-11-03 02:00,13,41.8,96.9,0,1.294,0.564
2018-11-03 01:00,13,41.99,96.9,0.04,1.361,0.564
2018-11-03 00:00,13,41.99,96.7,0.02,1.361,0.699
2018-11-02 23:00,13,42.6,96.7,0.05,1.227,0.564
2018-11-02 22:00,13,42.85,96.4,0.04,1.361,0.699
2018-11-02 21:00,13,43.03,96,0.02,1.361,0.699
2018-11-02 20:00,13,42.79,95.8,0.03,1.092,0.564
2018-11-02 19:00,13,42.85,95.3,0,1.227,0.766
2018-11-02 18:00,13,42.85,96.1,0.12,1.699,0.564
2018-11-02 17:00,13,43.34,93.9,0.04,0.822,0.564
2018-11-02 16:00,13,43.53,96.3,0.14,1.092,0.564
2018-11-02 15:00,13.01,44.02,96.3,0.15,0.957,0.564
2018-11-02 14:00,13,44.14,95.7,0.07,0.957,0.564
2018-11-02 13:00,13,43.53,93.7,0.04,0.822,0.564
2018-11-02 12:00,13,44.08,93.4,0.04,0.552,0.564
2018-11-02 11:00,13,43.84,90.2,0.05,0.417,0.564
2018-11-02 10:00,13,43.96,92,0.04,0.554,0.564
2018-11-02 09:00,13,44.82,90.4,0,0.417,0.699
2018-11-02 08:00,13,45.44,93.5,0.01,0.832,0.566
2018-11-02 07:00,13,46.92,90.5,0,0.433,0.567
2018-11-02 06:00,13,48.21,92.4,0.02,0.709,0.569
2018-11-02 05:00,13,48.39,96.2,0.07,0.701,0.567
2018-11-02 04:00,13,47.41,96.4,0.22,0.698,0.566
2018-11-02 03:00,13,47.1,96.2,0.25,0.502,0.568
2018-11-02 02:00,13.01,46.55,95.4,0.14,0.826,0.565
2018-11-02 01:00,13.01,45.56,96.8,0.06,0.556,0.7
2018-11-02 00:00,13.01,45.69,95.8,0,1.363,0.699
2018-11-01 23:00,13,45.99,96.6,0.01,1.092,0.564
2018-11-01 22:00,13,45.99,96.8,0.05,0.824,0.564
2018-11-01 21:00,13,46.18,97.1,0.04,1.092,0.564
2018-11-01 20:00,13,46.43,97,0.04,0.013,0.699
2018-11-01 19:00,13,46.49,97.1,0.05,0.15,0.699
2018-11-01 18:00,13,46.86,96.4,0.01,0.15,0.565
2018-11-01 17:00,13,46.73,96.4,0.01,0.218,0.565
2018-11-01 16:00,13,47.35,96.3,0.02,0.019,0.7
2018-11-01 15:00,13,47.22,96.3,0.02,0.488,0.699
2018-11-01 14:00,13,47.28,97,0.02,1.237,0.566
2018-11-01 13:00,13,48.57,96.3,0.09,1.251,0.569
2018-11-01 12:00,13,49.19,97,0.05,-1.045,0.568
2018-11-01 11:00,13,49.19,97.2,0.1,0.716,0.57
2018-11-01 10:00,13,50.17,97.3,0.24,-0.221,0.706
2018-11-01 09:00,13,50.73,97.8,0.16,0.112,0.705
2018-11-01 08:00,13,50.3,97.8,0.2,0.585,0.706
2018-11-01 07:00,13,49.38,97.7,0.11,0.436,0.568
2018-11-01 06:00,13,47.9,97.6,0.22,0.302,0.568
2018-11-01 05:00,13,47.23,97.4,0.16,0.441,0.569
2018-11-01 04:00,13,47.47,97.5,0.02,1.098,0.565
2018-11-01 03:00,13,47.16,97.5,0.03,0.423,0.565
2018-11-01 02:00,13.01,46.92,97.4,0.01,0.019,0.565
2018-11-01 01:00,13,46.05,97.2,0.02,1.097,0.7
2018-11-01 00:00,13,45.99,96.5,0.01,1.23,0.7
2018-10-31 23:00,13,46.48,94.4,0,1.229,0.699
2018-10-31 22:00,13,46.55,96,0.02,0.834,0.567
2018-10-31 21:00,13,47.04,96.7,0.04,0.293,0.566
2018-10-31 20:00,13,47.47,97.2,0.06,-0.383,0.566
2018-10-31 19:00,13,47.78,97.2,0.01,0.91,0.568
2018-10-31 18:00,13,47.9,97.3,0.03,0.841,0.77
2018-10-31 17:00,13,48.08,97.3,0.05,0.848,0.57
2018-10-31 16:00,13,48.14,97.3,0.03,1.115,0.771
2018-10-31 15:00,13,48.02,97.1,0,0.723,0.706
2018-10-31 14:00,13,48.32,96.9,0.01,0.993,0.706
2018-10-31 13:00,13,48.32,97.1,0.03,0.521,0.572
2018-10-31 12:00,13,47.71,97.3,0.1,0.713,0.57
2018-10-31 11:00,13,46.3,97.3,0.04,0.712,0.569
2018-10-31 10:00,13,45.19,97.6,0.04,0.215,0.564
2018-10-31 09:00,13,43.9,97.4,0.07,0.552,0.564
2018-10-31 08:00,13,41.93,97.5,0.07,1.092,0.564
2018-10-31 07:00,13,39.89,97.2,0.01,0.822,0.564
2018-10-31 06:00,13,37.79,96.9,0.03,0.283,0.564
2018-10-31 05:00,13,37.18,96.5,0.09,0.755,0.564
2018-10-31 04:00,13,36.87,96.5,0.11,0.957,0.564
2018-10-31 03:00,13,36.56,96.4,0.1,0.957,0.564
2018-10-31 02:00,13,36.68,96.4,0.08,0.283,0.564
2018-10-31 01:00,13,36.25,96.4,0.02,0.417,0.564
2018-10-31 00:00,13,36.93,96.1,0.08,1.092,0.564
2018-10-30 23:00,13,38.16,96.2,0.13,0.552,0.564
2018-10-30 22:00,13.01,39.03,96.4,0.06,0.687,0.564
2018-10-30 21:00,13.01,39.46,96.4,0.05,0.687,0.564
2018-10-30 20:00,13.01,39.27,96.3,0,1.024,0.564
2018-10-30 19:00,13,39.21,96.1,0,1.227,0.564
2018-10-30 18:00,13.01,39.15,95.8,0,1.361,0.564
2018-10-30 17:00,13.01,40.94,95.9,0,1.092,0.564
2018-10-30 16:00,13,41.68,95.5,0,1.294,0.564
2018-10-30 15:00,13,42.17,94.7,0.01,0.89,0.564
2018-10-30 14:00,13,42.48,92.7,0,0.229,0.5
2018-10-30 13:00,13.01,42.42,94.2,0,0.828,0.43
2018-10-30 12:00,13.01,42.66,94.3,0,-0.122,0.497
2018-10-30 11:00,13.01,42.36,93.9,0,0.155,0.566
2018-10-30 10:00,13,41.06,95.1,0,0.283,0.564
2018-10-30 09:00,13,39.89,95.7,0,0.283,0.564
2018-10-30 08:00,13,38.16,96.5,0.01,0.283,0.564
2018-10-30 07:00,13.01,36.75,96.5,0,0.417,0.564
2018-10-30 06:00,13,37.3,96.6,0.03,0.283,0.564
2018-10-30 05:00,13.01,37.36,96.5,0.04,0.283,0.564
2018-10-30 04:00,13,37.3,96.6,0.04,0.417,0.699
2018-10-30 03:00,13,36.01,96.8,0,0.687,0.564
2018-10-30 02:00,13,36.62,96.6,0,0.283,0.564
2018-10-30 01:00,13,37.49,96.5,0.02,0.283,0.564
2018-10-30 00:00,13,37.98,96.6,0.01,0.417,0.564
2018-10-29 23:00,13,38.53,96.8,0.01,0.148,0.699
2018-10-29 22:00,13,38.23,96.5,0.01,0.283,0.564
2018-10-29 21:00,13,37.79,96.5,0.02,0.552,0.564
2018-10-29 20:00,13,37.73,96.3,0.02,0.283,0.564
